"receiver_player_id","receiver_player_name","posteam","targets","receptions","avg_receiving_epa","receiving_success_rate","receiving_yards","avg_air_yards","avg_yac","receiving_touchdowns"
"00-0037740","G.Wilson","NYJ",60,36,-0.0344188008025603,0.4,395,9.06779661016949,2.77777777777778,5
"00-0033955","J.McNichols","WAS",32,25,-0.0357984815301712,0.46875,196,-0.741935483870968,8.88,1
"00-0037256","R.White","TB",45,40,-0.0402551502208896,0.4,218,-2.26666666666667,8.225,0
"00-0033217","M.Alie-Cox","IND",20,13,-0.0429634896630887,0.6,117,4.65,5.92307692307692,1
"00-0036550","R.Bateman","BAL",39,19,-0.0429681983184013,0.461538461538462,224,12.3157894736842,2.05263157894737,2
"00-0038440","Z.Scott","MIN",16,14,-0.0476533105793351,0.4375,98,1.0625,7.5,1
"00-0039530","B.Spann-Ford","DAL",13,9,-0.04944017490981,0.538461538461538,90,8.23076923076923,3.66666666666667,1
"00-0035359","D.Sills","ATL",36,18,-0.0494453138932521,0.416666666666667,191,11.2222222222222,3.11111111111111,2
"00-0040718","T.Hunter","JAX",45,28,-0.051268669223203,0.444444444444444,298,7.86666666666667,5,1
"00-0032385","S.Shepard","TB",54,39,-0.0523456574194138,0.462962962962963,371,8.54716981132075,3.82051282051282,1
"00-0037614","J.Metchie","NYJ",44,29,-0.0547560355084282,0.409090909090909,256,5.95454545454545,4.41379310344828,2
"00-0036626","D.Brown","JAX",37,20,-0.0563221673130928,0.405405405405405,227,14,1.55,1
"00-0038783","N.Adkins","DEN",11,6,-0.0571102019642818,0.363636363636364,48,3.18181818181818,4.33333333333333,1
"00-0035208","O.Zaccheaus","CHI",66,39,-0.057512010485648,0.439393939393939,313,7.10769230769231,3.53846153846154,2
"00-0039342","X.Legette","CAR",64,35,-0.0637940819174193,0.390625,363,9.890625,2.14285714285714,3
"00-0038685","C.Brooks","GB",17,13,-0.0657408289948175,0.470588235294118,91,0.352941176470588,8.15384615384615,0
"00-0034960","J.Meyers","LV",49,33,-0.0675090253537798,0.571428571428571,352,8.89795918367347,4.63636363636364,0
"00-0040729","J.Bech","LV",29,20,-0.0700193488451352,0.482758620689655,224,8.27586206896552,3.4,0
"00-0039796","R.Ali","BAL",11,9,-0.0709085944846494,0.363636363636364,68,-0.0909090909090909,9.22222222222222,1
"00-0037837","C.Austin","PIT",55,31,-0.0752869031977781,0.436363636363636,372,11,4.12903225806452,3
"00-0033885","D.Njoku","CLE",48,33,-0.0753077571559954,0.479166666666667,293,5.27083333333333,4.84848484848485,4
"00-0034983","H.Renfrow","CAR",26,15,-0.0770323008579961,0.384615384615385,89,7.46153846153846,1.6,2
"00-0035298","S.Miller","PIT",14,9,-0.0791067673605972,0.428571428571429,62,5.28571428571429,3.44444444444444,0
"00-0038705","E.Demercado","ARI",20,13,-0.0793777480026334,0.3,101,0.6,6.46153846153846,1
"00-0036754","B.Wright","DET",22,14,-0.0876829546349737,0.5,108,1,6.14285714285714,2
"00-0036322","J.Jefferson","MIN",142,84,-0.0973850861690402,0.492957746478873,1048,10.1985815602837,5.36904761904762,4
"00-0034844","S.Barkley","PHI",51,37,-0.0974765224601964,0.372549019607843,273,0.62,8,2
"00-0034272","M.Valdes-Scantling","PIT",21,10,-0.0975778245483525,0.428571428571429,80,12.6666666666667,2.4,1
"00-0040170","E.Ayomanor","TEN",89,41,-0.107816893218607,0.404494382022472,515,12.6516853932584,2.80487804878049,5
"00-0033943","J.Reynolds","NYJ",22,11,-0.110100371775672,0.454545454545455,101,13.1428571428571,1.27272727272727,0
"00-0038597","C.Brown","CIN",89,69,-0.116057117716039,0.426966292134831,414,0.522727272727273,6.18840579710145,6
"00-0040202","D.Neal","NO",19,17,-0.117233952113,0.368421052631579,104,-2,8.11764705882353,0
"00-0039040","D.Achane","MIA",85,67,-0.120327963075941,0.411764705882353,481,0.411764705882353,8.13432835820896,5
"00-0034791","N.Chubb","HOU",20,13,-0.121593265631236,0.4,67,0.75,4.84615384615385,0
"00-0033526","S.Perine","CIN",21,17,-0.123476875552276,0.428571428571429,87,-1.52380952380952,6.41176470588235,0
"00-0032764","D.Henry","BAL",21,15,-0.136940609929817,0.523809523809524,150,0.571428571428571,9,0
"00-0037545","R.Shaheed","SEA",26,15,-0.137196248092901,0.5,188,11.7307692307692,2.2,0
"00-0039890","A.Mitchell","NYJ",58,24,-0.142070672825612,0.344827586206897,301,14.551724137931,1.20833333333333,2
"00-0039880","M.Washington","MIA",65,46,-0.151167035127856,0.4,317,5.18461538461538,5.5,3
"00-0040122","A.Jeanty","LV",73,55,-0.162694736463311,0.36986301369863,346,-1.42465753424658,8.21818181818182,6
"00-0037267","J.Ford","CLE",32,26,-0.174610796908781,0.25,103,-1.53125,5.92307692307692,0
"00-0040164","J.Lane","WAS",32,16,-0.1766152448646,0.40625,225,13.34375,2.4375,0
"00-0037197","I.Pacheco","KC",26,19,-0.179920510747995,0.307692307692308,101,-1.03846153846154,6.36842105263158,1
"00-0036637","N.Gray","KC",38,21,-0.180376833312052,0.342105263157895,178,6.45945945945946,5.09523809523809,0
"00-0033293","A.Jones","MIN",41,28,-0.184164179134207,0.365853658536585,199,-0.609756097560976,8.10714285714286,1
"00-0039066","M.Mayer","LV",50,35,-0.196836765238968,0.46,328,4.8,5.6,1
"00-0037091","B.Melton","GB",13,4,-0.198325047681395,0.307692307692308,107,17.0769230769231,1.75,1
"00-0040784","Q.Judkins","CLE",36,26,-0.202554917734233,0.277777777777778,171,-0.416666666666667,7.46153846153846,0
"00-0036980","E.Moore","BUF",17,9,-0.228795485355316,0.294117647058824,112,8.35294117647059,6.44444444444444,0
"00-0039920","M.Corley","CLE",14,11,-0.230272526129348,0.357142857142857,79,-0.5,6.18181818181818,0
"00-0040236","K.Monangai","CHI",30,18,-0.242232931539637,0.366666666666667,164,0.0666666666666667,9,0
"00-0034854","K.Hodge","ATL",10,3,-0.279216202942175,0.4,31,15,3,0
"00-0038951","S.Tucker","TB",11,8,-0.287366584324363,0.181818181818182,34,-0.909090909090909,6.125,1
"00-0035644","N.Fant","CIN",41,34,-0.287409634739042,0.560975609756098,288,3.34146341463415,5.11764705882353,6
"00-0037525","J.Mason","MIN",16,14,-0.287983318523096,0.3125,51,-3.25,7.28571428571429,0
"00-0035261","T.Pollard","TEN",41,33,-0.288467601932115,0.414634146341463,206,0.292682926829268,6.15151515151515,1
"00-0033906","A.Kamara","NO",39,33,-0.299275136638115,0.333333333333333,186,0.846153846153846,6.12121212121212,0
"00-0036407","J.Jeudy","CLE",106,50,-0.304768429226628,0.358490566037736,602,12.1509433962264,3.32,2
"00-0040259","G.Larvadain","CLE",15,7,-0.318767635810453,0.4,71,8.92857142857143,4,0
"00-0037746","B.Robinson","SF",12,8,-0.338559533663404,0.166666666666667,25,0,4.375,0
"00-0040238","L.Allen","JAX",11,10,-0.350981776487062,0.181818181818182,54,-1.36363636363636,6.1,0
"00-0036158","J.Dobbins","DEN",14,11,-0.356122234474502,0.285714285714286,37,-2.14285714285714,5.09090909090909,0
"00-0034860","D.Pettis","NO",11,9,-0.366604396179099,0.363636363636364,127,9.54545454545454,9.55555555555556,0
"00-0034270","T.Conklin","LAC",10,7,-0.367963386870474,0.4,101,4.5,8.14285714285714,0
"00-0034981","F.Moreau","NO",10,7,-0.373570500547066,0.6,59,1,6.28571428571429,1
"00-0040590","K.Mumpfield","LA",23,10,-0.381048124575885,0.347826086956522,92,12.8695652173913,2.5,2
"00-0040582","A.Smith","NYJ",16,7,-0.395588792114722,0.3125,52,13.5,4.71428571428571,0
"00-0034775","C.Kirk","HOU",53,28,-0.399394855629488,0.339622641509434,239,7.01923076923077,4.10714285714286,1
"00-0037742","T.Burks","WAS",22,10,-0.400648201171212,0.454545454545455,130,13.4545454545455,3.4,1
"00-0040581","D.Thornton","LV",30,10,-0.401277590470885,0.3,135,16.5666666666667,3.8,0
"00-0040184","K.Lambert-Smith","LAC",12,5,-0.409657234058941,0.333333333333333,51,17.5833333333333,4.2,2
"00-0037741","J.Dotson","PHI",36,18,-0.418257420581912,0.333333333333333,262,15.4166666666667,2.77777777777778,1
"00-0039738","B.Corum","LA",14,8,-0.419150959504935,0.285714285714286,36,1.78571428571429,4.625,0
"00-0039746","W.Shipley","PHI",12,9,-0.423926040544757,0.166666666666667,56,-0.833333333333333,7,0
"00-0037348","T.Conner","MIA",15,9,-0.433890017719629,0.4,91,7.93333333333333,4.33333333333333,0
"00-0039623","M.Tipton","NO",17,11,-0.438867460691811,0.411764705882353,76,8.76470588235294,3.36363636363636,0
"00-0036997","J.Williams","DAL",51,35,-0.445828806963502,0.254901960784314,137,-1.31372549019608,5.88571428571429,2
"00-0036741","J.Stoll","NO",11,6,-0.457648459504443,0.545454545454545,46,3.09090909090909,2.83333333333333,1
"00-0038454","K.Mitchell","BAL",12,9,-0.460780483364942,0.5,63,-2.33333333333333,9.44444444444444,1
"00-0039890","A.Mitchell","IND",16,9,-0.491874841217143,0.375,152,16.125,5.66666666666667,0
"00-0036841","A.Trammell","JAX",10,3,-0.497084058558713,0.3,46,13,0.666666666666667,0
"00-0039921","T.Benson","ARI",16,13,-0.504583940705638,0.3125,64,-1.375,5.61538461538461,0
"00-0032211","T.Lockett","TEN",21,10,-0.510109717191009,0.285714285714286,70,7.61904761904762,2.8,0
"00-0034521","A.Lazard","NYJ",18,10,-0.53652156580938,0.388888888888889,70,7.88888888888889,3.3,1
"00-0038953","D.Drummond","ATL",12,7,-0.588564834877095,0.333333333333333,42,7.72727272727273,2,0
"00-0040739","E.Arroyo","SEA",26,15,-0.624573318809134,0.423076923076923,179,8.46153846153846,5.2,1
"00-0038938","J.Hyatt","NYG",14,5,-0.648861849684701,0.285714285714286,35,20,0.4,0
"00-0034407","R.McCloud","ATL",14,6,-0.687749519553698,0.285714285714286,64,5.64285714285714,7.66666666666667,0
"00-0033854","D.Ogunbowale","HOU",13,10,-0.709776963751106,0.230769230769231,76,1.84615384615385,5.6,0
